,route_id,trip_headsign,stop_name
2758,14793,,S STONE MOUNTAIN LITHONIA RD @ PATTILLO WAY
2760,14793,,S STONE MOUNTAIN LITHONIA RD @ 1054
2762,14793,,PANOLA RD @ FOREST EAST LN
2764,14793,,PANOLA RD @ REDAN RD
2766,14793,,PANOLA RD @ 1305
2768,14793,,PANOLA RS@WINDFERN CT
2770,14793,,PANOLA RD @ ROCKMOOR DR
2772,14793,,PANOLA RD@BIFFLE RD
2774,14793,,PANOLA RD@BIFFLE DOWNS RD
2776,14793,,PANOLA RD @ 1737
2778,14793,,PANOLA RD@YOUNG RD
2780,14793,,PANOLA RD@MARBUT RD
2782,14793,,PANOLA RD@PANOLA WAY LN
2784,14793,,PANOLA RD@MALLARD TRL
2786,14793,,PANOLA RD@2221
2788,14793,,PANOLA RD@COVINGTON HWY
2790,14793,,PANOLA RD@BENTON DR
2792,14793,,PANOLA RD @ DIVIDEND DR
2794,14793,,PANOLA RD @ 2523
2796,14793,,PANOLA RD @ SHIREWICK DR
2798,14793,,PANOLA RD@SNAPFINGER WOODS DR
2800,14793,,PANOLA RD @ PANOLA INDUSTRIAL BLVD
2802,14793,,PANOLA RD@SNAPFINGER PARK DR
2804,14793,,WALMART DR @ FAIRINGTON RD
2806,14793,,W FAIRINGTON PKWY@BUCKINGHAM WAY
2808,14793,,FAIRINGTON PKWY@RUE FONTAINE
2810,14793,,FAIRINGTON PKWY@PHILIP BRADLEY DR
2812,14793,,FAIRINGTON PKWY @ TREEVIEW DR
2814,14793,,FAIRINGTON PKWY@FAIRINGTON CLUB DRIVE
2905,14799,,LAWRENCEVILLE HWY @ HUGH HOWELL RD
2906,14799,,LAWRENCEVILLE HWY @ LYNBURN DR
2907,14799,,LAVISTA RD @ LEHAVEN DR
2908,14799,,LAVISTA RD @ MAIN ST
2909,14799,,CHAMBLEE TUCKER RD@LAVISTA RD
2910,14799,,CHAMBLEE TUCKER RD @ MORGAN RD
2911,14799,,CHAMBLEE TUCKER RD@BALL PARK DR
2912,14799,,CHAMBLEE TUCKER RD@HANNAH RD
2913,14799,,CHAMBLEE TUCKER RD@PARK DR
2914,14799,,CHAMBLEE TUCKER RD@CASTLE PINES CT
2915,14799,,CHAMBLEE TUCKER RD @ LIVSEY RD
2916,14799,,CHAMBLEE TUCKER RD@WEBB RD
2917,14799,,CHAMBLEE TUCKER RD@FONTANA CT
2918,14799,,CHAMBLEE TUCKER RD@MENLO DR
2919,14799,,CHAMBLEE TUCKER RD@GLADNEY DR
2920,14799,,CHAMBLEE TUCKER RD @ TUCKER NORCROSS RD
2921,14799,,TUCKER NORCROSS RD@BRITT RD
2922,14799,,PLEASANTDALE RD @ TUCKER NORCROSS RD
2923,14799,,PLEASANTDALE RD@SHADOW WALK LN
2924,14799,,PLEASANTDALE RD@PLEASANT SHADE DR
2925,14799,,PLEASANTDALE RD @ SPRING HARBOR LN
2926,14799,,PLEASANTDALE RD@PLEASANTDALE PKY
2927,14799,,PLEASANTDALE RD @ WASHINGTON WAY
2928,14799,,PLEASANTDALE RD @ VALLEY BLUFF WAY
2929,14799,,PLEASANTDALE RD@3637
2930,14799,,PLEASANTDALE RD@3722
2931,14799,,PLEASANTDALE RD@3772
2932,14799,,PLEASANTDALE RD @ 3980
2933,14799,,PLEASANTDALE RD@4021
2934,14799,,PLEASANTDALE RD@4025
2935,14799,,DAWSON BLVD NW @ RUTHERFORD GLEN CIR
2936,14799,,BUTTON GWINNETT DR @ 4550
2937,14799,,PLEASANTDALE RD@OAKCLIFF RD
2938,14799,,OAKCLIFF RD @ PLEASANTDALE
2939,14799,,OAKCLIFF RD@OAKCLIFF INDUSTRIAL CT
2940,14799,,OAKCLIFF RD@NORTHCREST RD
2941,14799,,OAKCLIFF RD@OAKCLIFF INDUSTRIAL ST
2942,14799,,OAKCLIFF RD@3420
2943,14799,,OAKCLIFF RD@PIN OAK CIR
2944,14799,,OAKCLIFF RD@WINDSOR OAK DR
2945,14799,,OAKCLIFF RD @ BUFORD HWY
2946,14799,,BUFORD HWY@MCELROY RD
2947,14799,,BUFORD HWY@5700
2948,14799,,BUFORD HWY@LONGMIRE
2949,14799,,BUFORD HWY NE @ JESSE NORMAN WAY 
2950,14799,,CENTRAL AVE @ BUFORD HWY
2951,14799,,DORAVILLE STATION
2954,14799,,PARK AVE @ BUFORD HWY NE
2956,14799,,BUFORD HWY NE @ CHESTNUT DR
2957,14799,,BUFORD HWY@LONGMIRE
2958,14799,,BUFORD HWY@MCELROY RD
2959,14799,,BUFORD HWY@MCELROY RD
2960,14799,,BUFORD HWY @ OAKCLIFF RD
2961,14799,,OAKCLIFF RD@3061
2962,14799,,OAKCLIFF RD@PIN OAK CIR
2963,14799,,OAKCLIFF RD@PIN OAK CIR
2964,14799,,OAKCLIFF RD @ 3417
2965,14799,,OAKCLIFF RD@OAKCLIFF INDUSTRIAL ST
2966,14799,,OAKCLIFF RD @ NORTHCREST RD
2967,14799,,OAKCLIFF RD@OAKCLIFF INDUSTRIAL CT
2968,14799,,OAKCLIFF RD @ PLEASANTDALE RD
2969,14799,,PLEASANTDALE RD@4126
2970,14799,,PLEASANTDALE RD@4000
2971,14799,,PLEASANTDALE RD@3930
2972,14799,,PLEASANTDALE RD@3980
2973,14799,,PLEASANTDALE RD@3810
2974,14799,,PLEASANTDALE RD@3772
2975,14799,,PLEASANTDALE RD@3754
2976,14799,,PLEASANTDALE RD@3722
2977,14799,,PLEASANTDALE RD@3637
2978,14799,,PLEASANTDALE RD@VALLEY BLUFF WAY
2979,14799,,PLEASANTDALE RD@VALLEY BLUFF WAY
2980,14799,,PLEASANTDALE RD@PLEASANTDALE PKY
2981,14799,,PLEASANTDALE RD@SPRING HARBOR LN
2982,14799,,PLEASANTDALE RD@PLEASANT SHADE DR
2983,14799,,PLEASANTDALE RD@SHADOW WALK
2984,14799,,PLEASANTDALE RD @ TUCKER NORCROSS RD
2985,14799,,TUCKER NORCROSS RD@BRITT RD
2986,14799,,CHAMBLEE TUCKER RD @ TUCKER NORCROS
2987,14799,,CHAMBLEE TUCKER RD@GLADNEY DR
2988,14799,,CHAMBLEE TUCKER RD@MENLO DR
2989,14799,,CHAMBLEE TUCKER RD@FONTANA CT
2990,14799,,CHAMBLEE TUCKER RD@WEBB RD
2991,14799,,CHAMBLEE TUCKER RD@ LIVSEY RD
2992,14799,,CHAMBLEE TUCKER RD@CASTLE PINES CT
2993,14799,,CHAMBLEE TUCKER RD@BRITTS GATE LN
2994,14799,,CHAMBLEE TUCKER RD@BROWN RD
2995,14799,,CHAMBLEE TUCKER RD @ MORGAN RD
2996,14799,,FELLOWSHIP RD @ 2ND ST
2997,14799,,LAWRENCEVILLE HWY@TOWNSHIP LN
2998,14799,,LAWRENCEVILLE HWY @ 4TH ST
2999,14797,,LAWRENCEVILLE HWY @ 4TH ST
3002,14737,,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR
3088,14797,,KENSINGTON STATION
3091,14791,,KENSINGTON STATION
3095,14800,,KENSINGTON STATION
3096,14797,,MEMORIAL DR @ KENSINGTON RD
3097,14800,,MEMORIAL DR @ KENSINGTON RD
3098,14797,,MEMORIAL DR @ CAMP RD
3099,14800,,MEMORIAL DR @ CAMP RD
3100,14797,,MEMORIAL DR @ GEORGE LUTHER DR
3101,14797,,MEMORIAL DR @ LADONNA DR
3102,14797,,MEMORIAL DR @ ROCKBRIDGE RD
3103,14797,,MEMORIAL DR @ GEORGIA PIEDMONT TECH COLLEGE DR
3104,14797,,MEMORIAL DR@WOODCROFT DR
3105,14797,,MEMORIAL DR @ 5019 (GPTC - NORTH ENTRANCE)
3106,14797,,MEMORIAL DR@DOYAL MILLS CT
3107,14797,,MEMORIAL DR @ 5211 (STONEMONT VILLAGE SC)
3108,14797,,MEMORIAL DR @ RAYS RD
3109,14797,,MEMORIAL DR@5405
3110,14797,,MEMORIAL DR @ VILLAGE SQUARE DR
3111,14797,,MEMORIAL DR @ 5615
3112,14797,,MEMORIAL DR @ HAMBRICK RD
3113,14797,,MEMORIAL DR@5723
3114,14797,,MEMORIAL DR@SUMMIT CREEK DR
3115,14797,,MEMORIAL DR @ LAUREN PKY 
3116,14797,,N HAIRSTON RD @ ANDERSON RD
3117,14797,,N HAIRSTON RD @ FELLSRIDGE DR
3118,14797,,N HAIRSTON RD@FELLSRIDGE CT
3119,14797,,N HAIRSTON RD @ OLD HIGHGATE ENTRY
3120,14797,,N HAIRSTON RD @ CENTRAL DR
3121,14797,,N HAIRSTON RD@SUMMERVIEW DR
3122,14797,,N HAIRSTON RD@CHATFIELD DR
3123,14797,,N HAIRSTON RD @ CHATFIELD DR N
3124,14797,,N HAIRSTON RD@WEATHERLY DR
3125,14797,,N HAIRSTON RD@SUMMIT LAKE DR
3126,14797,,N HAIRSTON RD @ STONEGATE IND BLVD
3127,14797,,MOUNTAIN INDUSTRIAL BLVD @ E PONCE DE LEON AVE
3128,14797,,MOUNTAIN INDUSTRIAL BLVD@LEWIS RD
3129,14797,,HUGH HOWELL RD @ FLINTSTONE DR
3130,14797,,GREER CIR @ MOUNTAIN INDUSTRIAL BLVD
3131,14797,,GREER CIR @ ROADHAVEN DR
3132,14797,,GREER CIR @ 4478
3133,14797,,SARR PKWY @ GREER CIR
3134,14797,,SARR PKWY @ 4401
3135,14797,,SARR PKWY @ IDLEWOOD RD
3136,14797,,IDLEWOOD RD @ IDLEWOOD LN
3137,14797,,IDLEWOOD RD @ BROWNING CHASE DR
3138,14797,,IDLEWOOD RD @ ELMDALE RD
3139,14797,,IDLEWOOD RD @ GLYNBROOK DR
3140,14797,,IDLEWOOD RD @ 2115
3141,14797,,IDLEWOOD RD @ LAWRENCEVILLE HWY
3142,14797,,HUGH HOWELL RD @ LAWRENCEVILLE HWY
3143,14797,,HUGH HOWELL RD @ COWAN RD
3144,14797,,HUGH HOWELL RD @ TUCKER INDUSTRIAL RD
3145,14797,,HUGH HOWELL RD @ 4647
3146,14857,,MALL AT STONECREST
3151,14791,,MALL AT STONECREST
3152,14857,,STONECREST SQ @ 7846
3155,14791,,STONECREST SQ @ 7846
3156,14857,,MALL PKWY @ KLONDIKE RD
3158,14857,,MALL PKY @ EVANS MILL RD
3160,14857,,EVANS MILL RD @ HILLANDALE DR
3161,14857,,EVANS MILL RD @ 2746
3162,14857,,EVANS MILL RD @ DAVIDSON DR
3163,14857,,MAIN ST @ REAGIN ST
3164,14857,,MAIN ST @ KLONDIKE RD
3165,14857,,MAX CLELAND BLVD @ BOND ST
3166,14857,,STONE MOUNTAIN ST @ COLLEGE AVE
3167,14857,,STONE MOUNTAIN ST @ IDA ST
3168,14857,,STONE MOUNTAIN ST@TRIBBLE ST
3169,14857,,S STONE MOUNTAIN LITHONIA RD @ 2843
3170,14857,,S STONE MOUNTAIN LITHONIA RD @ MARBUT RD
3171,14857,,S STONE MOUNTAIN LITHONIA RD @ CHAPMAN RD
3172,14857,,S STONE MOUNTAIN LITHONIA RD @ LITHONIA INDUSTRIAL BLVD
3173,14857,,S STONE MOUNTAIN LITHONIA RD @ 2399
3174,14857,,S STONE MOUNTAIN LITHONIA RD @ 2270
3175,14857,,EAST DEKALB HEALTH CENTER
3176,14857,,S STONE MOUNTAIN LITHONIA RD @ 2222
3177,14857,,S STONE MOUNTAIN LITHONIA RD @ REDAN EAST
3178,14857,,S STONE MOUNTAIN LITHONIA RD @ S DESHON RD
3179,14857,,S STONE MOUNTAIN LITHONIA RD @ RICE RD
3180,14857,,S STONE MOUNTAIN LITHONIA RD @ SHADOW ROCK DR
3181,14857,,S STONE MOUNTAIN LITHONIA RD @ WELLBORN RD
3182,14857,,REDAN RD @ DUREN FARMS DR
3183,14857,,REDAN RD@YOUNG RD
3184,14857,,REDAN RD@BENTLEY WOODS LN
3185,14857,,REDAN RD@BENTLEY WOODS TRL
3186,14857,,REDAN RD@REDAN CIR
3187,14857,,REDAN RD @ 5806
3188,14857,,REDAN RD@SORENSON DR
3189,14857,,REDAN RD@PANOLA RD
3190,14857,,REDAN RD @ 5565
3191,14857,,REDAN RD @ DUSTIN CT
3192,14857,,REDAN RD @ REDAN STATION
3193,14857,,REDAN RD @ PERRY WAY
3194,14857,,REDAN RD@REDAN TRL
3195,14857,,REDAN RD @ MARTIN RD
3196,14857,,REDAN RD@REDAN WAY
3197,14857,,REDAN RD @ N REDAN CIR
3198,14857,,REDAN RD@MAINSTREET VALLEY DR
3199,14857,,REDAN RD@ADCOX RD
3200,14857,,REDAN RD @ S HAIRSTON RD
3201,14857,,REDAN RD @ S HAIRSTON RD
3203,14857,,REDAN RD@AUTUMN CREST DR
3205,14857,,REDAN RD @ ELLIS RD
3207,14857,,REDAN RD @ TO LANI FARM RD
3209,14857,,REDAN RD @ ALLGOOD RD
3211,14857,,REDAN RD@SHARONTON WAY
3213,14857,,REDAN RD@VALERIE WOODS DR
3215,14857,,REDAN RD @ AVONRIDGE DR
3217,14857,,REDAN RD@4168
3219,14857,,REDAN RD @ S INDIAN CREEK DR
3221,14857,,REDAN RD@SAGEHILL DR
3223,14857,,INDIAN CREEK STATION - INSIDE BUS LOOP
3226,14857,,REDAN RD@SAGEHILL DR
3228,14857,,REDAN RD @ S INDIAN CREEK DR
3230,14857,,REDAN RD@4209
3232,14857,,REDAN RD@AVONRIDGE DR
3234,14857,,REDAN RD@VALERIE WOODS DR
3236,14857,,REDAN RD@SHARONTON WAY
3238,14857,,REDAN RD @ ALLGOOD RD
3240,14857,,REDAN RD@TO LANI FARM RD
3242,14857,,REDAN RD@TO LANI DR
3244,14857,,REDAN RD @ SHEPPARD PL
3246,14857,,REDAN RD @ S HAIRSTON RD
3248,14857,,REDAN RD @ ADCOX RD
3249,14857,,REDAN RD @ 4911
3250,14857,,REDAN RD @ MAINSTREET VALLEY DR
3251,14857,,REDAN RD@REDAN CIR
3252,14857,,REDAN RD@REDAN WAY
3253,14857,,REDAN RD @ MARTIN RD
3254,14857,,REDAN RD @ FIELDGREEN DR
3255,14857,,REDAN RD@MUIRFIELD DR
3256,14857,,REDAN RD@PERRY WAY
3257,14857,,REDAN RD@REDAN STA
3258,14857,,REDAN RD@KEMPER PL
3259,14857,,REDAN RD @ PANOLA RD
3260,14857,,REDAN RD@REDAN CIR
3261,14857,,REDAN RD @ 5806
3262,14857,,REDAN RD@REDAN CIR
3263,14857,,REDAN RD@BENTLEY WOODS TRL
3264,14857,,REDAN RD@BENTLEY WOODS LANE
3265,14857,,REDAN RD @ YOUNG RD
3266,14857,,REDAN RD@DURAN FARMS DR
3267,14857,,S STONE MOUNTAIN LITHONIA RD @ WELLBORN RD
3268,14857,,S STONE MOUNTAIN LITHONIA RD @ SHADOW ROC
3269,14857,,S STONE MOUNTAIN LITHONIA RD @ RICE RD
3270,14857,,S STONE MOUNTAIN LITHONIA RD @ S DESHON RD
3271,14857,,S STONE MOUNTAIN LITHONIA RD @ REDAN EAST
3272,14857,,S STONE MOUNTAIN LITHONIA RD @ 2222
3273,14857,,S STONE MOUNTAIN LITHONIA RD @ 2277
3274,14857,,S STONE MOUNTAIN LITHONIA RD @ 2399
3275,14857,,S STONE MOUNTAIN LITHONIA RD @ LITHONIA INDUSTRIAL BLVD
3276,14857,,S STONE MOUNTAIN LITHONIA RD @ CHAPMAN RD
3277,14857,,S STONE MOUNTAIN LITHONIA RD @ MARBUT
3278,14857,,S STONE MOUNTAIN LITHONIA RD @ 2843
3279,14857,,STONE MOUNTAIN ST @ TRIBBLE ST
3280,14857,,STONE MOUNTAIN ST @ IDA ST
3281,14857,,STONE MOUNTAIN ST @ COLLEGE AVE
3282,14857,,SWIFT ST @ MAIN ST
3283,14857,,MAIN ST @ WIGGINS ST
3284,14857,,MAIN ST @ KLONDIKE RD
3285,14857,,MAIN ST @ REAGIN ST
3286,14857,,EVANS MILL RD @ COVINGTON HWY
3287,14857,,EVANS MILL RD @ DAVIDSON DR
3288,14857,,EVANS MILL RD @ DAVIDSON DR
3289,14857,,MALL PKWY @ EVANS MILL RD
3291,14857,,MALL PKWY @ KLONDIKE RD
3304,14791,,COVINGTON HWY @ LENOX AVE
3306,14791,,COVINGTON HWY @ 5181
3308,14791,,COVINGTON HWY @ 5130
3310,14791,,COVINGTON HWY @ GLENHAVEN CIR
3369,14791,,COVINGTON HWY @ DAVIDSON DR
3371,14791,,COVINGTON HWY @ KLONDIKE RD
3373,14791,,COVINGTON HWY @ CAGLE ST
3375,14791,,COVINGTON HWY @ 8034
3377,14791,,COVINGTON HWY@TURNER HILL RD
3382,14791,,MALL PKWY@STONECREST PROM
3384,14791,,MALL PKY @ STONECREST TRC
3439,14852,,NEW SNAPFINGER WOODS DR @ 4325
3451,14791,,COVINGTON HWY @ WESLEY CHAPEL RD
3453,14791,,COVINGTON HWY @ 5107
3455,14791,,COVINGTON HWY @ 5103
3457,14791,,COVINGTON HWY @ LENOX AVE
3468,14791,,MALL PKWY @ STONECREST TRC
3470,14791,,MALL PKWY @ STONECREST PROM
3472,14791,,MALL PKWY @ 8109
3478,14791,,COVINGTON HWY @ TURNER HILL RD
3480,14791,,COVINGTON HWY @ SWIFT ST
3482,14791,,COVINGTON HWY @ CAGLE ST
3484,14791,,COVINGTON HWY @ AMANDA DR
3486,14791,,COVINGTON HWY @ EVANS MILL RD
3493,14791,,COVINGTON HWY @ MIDWAY RD
3671,14791,,COVINGTON HWY @ 3597
3672,14791,,COVINGTON HWY @ BEECH DR
3673,14791,,COVINGTON HWY@RICHARD RD
3674,14791,,COVINGTON HWY@RICHARD RD
3675,14791,,COVINGTON HWY@WESTON DR
3676,14791,,COVINGTON HWY@CANAL ST
3677,14791,,COVINGTON HWY@REDAN RD
3678,14791,,COVINGTON HWY@3952
3679,14791,,COVINGTON HWY@REDWING CIR
3680,14791,,COVINGTON HWY @ MARGARETTE DR
3682,14791,,COVINGTON HWY @ 4319
3684,14791,,COVINGTON HWY @ 4407
3686,14791,,COVINGTON HWY @ S INDIAN CREEK DR
3688,14791,,COVINGTON HWY@4523
3690,14791,,COVINGTON HWY @ BELVEDERE SQ
3692,14791,,COVINGTON HWY@WELBRON DR
3694,14791,,COVINGTON HWY @ GLENWOOD RD
3696,14791,,COVINGTON HWY@HANES DR
3697,14791,,COVINGTON HWY @ S HAIRSTON RD
3698,14791,,COVINGTON HWY@HIDDEN CREEK DR
3699,14791,,COVINGTON HWY @ MILLER RD
3700,14791,,COVINGTON HWY@5816
3701,14791,,COVINGTON HWY@SCARBROUGH DR
3702,14791,,COVINGTON HWY@PARK CENTRAL BLVD
3703,14791,,COVINGTON HWY@6025
3704,14791,,COVINGTON HWY @ PANOLA RD
3705,14791,,COVINGTON HWY@PANOLA RD
3706,14791,,COVINGTON HWY@GLEN BRIAR WAY
3707,14791,,COVINGTON HWY@STRATHMOOR MANOR DR
3708,14791,,COVINGTON HWY @ COVE LAKE RD
3709,14791,,COVINGTON HWY @ HILLVALE RD (W)
3710,14791,,COVINGTON HWY@DEKALB MEDICAL PKY
3711,14791,,COVINGTON HWY@WOODCREST WALK
3712,14791,,COVINGTON HWY @ 6835
3713,14791,,COVINGTON HWY @ HILLVALE RD (E)
3714,14791,,COVINGTON HWY@CRAGSTONE CT
3715,14791,,COVINGTON HWY@PHILLIPS RD
3716,14791,,COVINGTON HWY@LITHONIA WEST DR
3717,14791,,COVINGTON HWY @ LITHONIA INDUSTRIAL BLVD
3718,14791,,COVINGTON HWY@7295
3719,14791,,COVINGTON HWY@LAYTON DR
3720,14791,,COVINGTON HWY @ CHUPP RD
3721,14791,,TURNER HILL RD @ STONECREST CONCOURSE
3722,14791,,TURNER HILL RD @ MALL PKY
3723,14791,,TURNER HILL RD @ STONECREST CONCOURSE
3724,14791,,TURNER HILL RD @ STONECREST PKY E
3725,14791,,COVINGTON HWY@LAYTON DR
3726,14791,,COVINGTON HWY @ 7290
3727,14791,,COVINGTON HWY@LITHONIA INDUSTRIAL
3728,14791,,COVINGTON HWY@WELLINGTON CHASE CT
3729,14791,,COVINGTON HWY@PHILLIPS RD
3730,14791,,COVINGTON HWY@CRAGSTONE CT
3731,14791,,COVINGTON HWY@WELLINGTON CIR
3732,14791,,COVINGTON HWY@6835
3733,14791,,COVINGTON HWY@WOODCREST WALK
3734,14791,,COVINGTON HWY @ DEKALB MEDICAL PKY
3735,14791,,COVINGTON HWY @ HILLVALE RD (W)
3736,14791,,COVINGTON HWY @ WELLBORN RD
3737,14791,,COVINGTON HWY @ STRATHMOOR MANOR DR
3738,14791,,COVINGTON HWY@GLEN BRIAR WAY
3739,14791,,COVINGTON HWY @ PANOLA RD
3740,14791,,COVINGTON HWY @ PANOLA RD
3741,14791,,COVINGTON HWY@6049
3742,14791,,COVINGTON HWY @ 6038
3743,14791,,COVINGTON HWY@PARK CENTRAL BLVD
3744,14791,,COVINGTON HWY@SCARBROUGH DR
3745,14791,,COVINGTON HWY @ THICKET WAY
3746,14791,,COVINGTON HWY @ MILLER RD
3747,14791,,COVINGTON HWY@YOUNG RD
3748,14791,,COVINGTON HWY@HIDDEN CHASE
3749,14791,,COVINGTON HWY @ S HAIRSTON RD
3750,14791,,COVINGTON HWY @ WESLEY CHAPEL RD
3751,14791,,COVINGTON HWY @ GLENWOOD RD
3752,14791,,COVINGTON HWY @ 4770
3754,14791,,COVINGTON HWY@LAMAR ST
3756,14791,,COVINGTON HWY@WELBRON DR
3758,14791,,COVINGTON HWY @ MERCER RD
3760,14791,,COVINGTON HWY@4537
3762,14791,,COVINGTON HWY @ S INDIAN CREEK DR
3764,14791,,COVINGTON HWY@4414
3766,14791,,COVINGTON HWY@4360
3768,14791,,COVINGTON HWY @ MARGARETTE DR
3770,14791,,COVINGTON HWY @ REDWING CIR
3771,14791,,COVINGTON HWY @ PAUL EDWIN DR
3772,14791,,COVINGTON HWY @ REDAN RD
3773,14791,,COVINGTON HWY@CANAL ST
3774,14791,,COVINGTON HWY@DOVE VALLEY RD
3775,14791,,COVINGTON HWY@PORTER RD
3776,14791,,COVINGTON HWY @ BEECH DR
3777,14791,,COVINGTON HWY @ E CLUBHOUSE CIR
3778,14791,,COVINGTON HWY @ MEMORIAL DR
3779,14791,,COVINGTON HWY @ 3408
3923,14802,,SYLVAN RD SW@ESTES DR 
4067,14800,,MEMORIAL DR @ MOUNTAIN DR
4068,14800,,NORTHERN AVE @ MEMORIAL DR
4069,14800,,NORTHERN AVE @ 260 (BLDG 10)
4070,14800,,NORTHERN AVE @ 281
4071,14800,,NORTHERN AVE @ ROCKBRIDGE RD
4072,14800,,ROCKBRIDGE RD@WILLOW RIDGE WAY
4073,14800,,ROCKBRIDGE RD@3672
4074,14800,,ROCKBRIDGE RD@3771
4075,14800,,N INDIAN CREEK DR @ ROCKBRIDGE RD
4076,14800,,N INDIAN CREEK DR @ DIAL DR
4077,14800,,N INDIAN CREEK DR @ 449
4078,14800,,N INDIAN CREEK DR @ MILLIGAN DR
4079,14800,,N INDIAN CREEK DR @ 555
4080,14800,,N INDIAN CREEK DR @ INDIAN CREEK LN
4081,14800,,N INDIAN CREEK DR @ MEMORIAL COLLEGE AVE 
4082,14800,,N INDIAN CREEK DR @ 751
4083,14800,,N INDIAN CREEK DR @ 819
4084,14800,,N INDIAN CREEK DR @ JAMISON PL
4085,14800,,N INDIAN CREEK DR @ DEBELLE ST
4086,14800,,N INDIAN CREEK DR @ ROGERS ST
4087,14800,,N INDIAN CREEK DR @ CHURCH ST
4088,14800,,N INDIAN CREEK DR @ HILL ST
4089,14800,,N INDIAN CREEK DR @ MARKET ST
4090,14800,,MONTREAL RD @ MONTREAL CREEK CT
4091,14800,,MONTREAL RD @ NOBLE VINES DR
4092,14800,,MONTREAL RD @ CLARKSTON INDUSTRIAL BLVD
4093,14800,,MONTREAL RD @ JUNEAU CT
4094,14800,,MONTREAL RD @ 1215
4095,14800,,MONTREAL RD @ ALCAN WAY
4096,14800,,MONTREAL RD @ CANADIAN WAY
4097,14800,,MONTREAL RD @ 1475
4098,14800,,LAWRENCEVILLE HWY @ MONTREAL RD W
4099,14800,,MONTREAL RD @ MONTREAL CIR S
4100,14800,,MONTREAL RD @ WINDFIELD CIR
4101,14800,,MONTREAL RD @ KENNERSLY CLOSE
4102,14800,,MONTREAL RD @ SIMPSON DR
4103,14800,,MONTREAL RD @ MONTREAL CIR N
4104,14800,,MONTREAL RD @ 1860
4105,14800,,MONTREAL RD @ MONTREAL INDUSTRIAL WAY
4106,14800,,MONTREAL RD @ LAVISTA RD
4107,14800,,HENDERSON MILL RD NE @ LAVISTA RD 
4108,14800,,BRIARCLIFF RD NE @ RANDOLPH RD NE
4109,14800,,LAWRENCEVILLE HWY @ LEE WAY
4110,14800,,LAWRENCEVILLE HWY @ LOVELY LN
4111,14800,,LAWRENCEVILLE HWY @ SAINT LAWRENCE CV
4112,14800,,LAWRENCEVILLE HWY @ TERRI LYNN CT
4113,14800,,NORTHLAKE PKWY @ LAWRENCEVILLE HWY
4114,14800,,NORTHLAKE PKWY @ LAKESIDE PKWY
4115,14800,,NORTHLAKE PKWY @ E EXCHANGE PL
4116,14800,,NORTHLAKE PKWY @ LAVISTA RD
4117,14800,,NORTHLAKE PKWY @ NORTHLAKE CENTER DR
4118,14800,,NORTHLAKE PKWY @ PARKLAKE DR
4119,14800,,NORTHLAKE PKWY @ 3350
4120,14800,,NORTHLAKE PKWY @ NORTHLAKE CT
4121,14800,,NORTHLAKE PKWY @ HENDERSON MILL RD
4122,14800,,HENDERSON MILL RD @ FIELDING DR
4123,14800,,FIELDING DR NE @ HENDERSON MILL RD
4124,14800,,HENDERSON MILL RD @ LAVISTA RD
4125,14800,,MONTREAL RD @ LAVISTA RD
4126,14800,,MONTREAL RD @ MONTREAL INDUSTRIAL WAY
4127,14800,,MONTREAL RD @ 1846
4128,14800,,MONTREAL RD @ SIMPSON DR
4129,14800,,MONTREAL RD @ KENNERSLY CLOSE
4130,14800,,MONTREAL RD@WINDFIELD CIR
4131,14800,,MONTREAL RD @ MONTREAL CIR S
4132,14800,,LAWRENCEVILLE HWY @ MONTREAL RD W
4133,14800,,LAWRENCEVILLE HWY @ MONTREAL RD E
4134,14800,,MONTREAL RD @ 1468
4135,14800,,MONTREAL RD @ CANADIAN WAY
4136,14800,,MONTREAL RD @ ALCAN WAY
4137,14800,,MONTREAL RD @ 1200
4138,14800,,MONTREAL RD @ JUNEAU CT
4139,14800,,MONTREAL RD @ CLARKSTON INDUSTRIAL BLVD
4140,14800,,MONTREAL RD @ NOBLE VINES DR
4141,14800,,MONTREAL RD @ SAMS RD
4142,14800,,N INDIAN CREEK DR @ MARKET ST
4143,14800,,N INDIAN CREEK DR @ HILL ST
4144,14800,,N INDIAN CREEK DR @ E PONCE DE LEON AVE
4145,14800,,N INDIAN CREEK DR @ ROWLAND ST
4146,14800,,N INDIAN CREEK DR @ ROGERS ST
4147,14800,,N INDIAN CREEK DR @ DEBELLE ST
4148,14800,,N INDIAN CREEK DR @ JAMISON PL
4149,14800,,N INDIAN CREEK DR @ 816
4150,14800,,N INDIAN CREEK DR @ 752
4151,14800,,N INDIAN CREEK DR @ MEMORIAL COLLEGE AVE
4152,14800,,N INDIAN CREEK DR @ INDIAN CREEK LN
4153,14800,,N INDIAN CREEK DR @ 555
4154,14800,,N INDIAN CREEK DR @ MILLIGAN DR
4155,14800,,N INDIAN CREEK DR @ 450
4156,14800,,N INDIAN CREEK DR @ DIAL DR
4157,14800,,N INDIAN CREEK DR @ ROCKBRIDGE RD
4158,14800,,ROCKBRIDGE RD @ N INDIAN CREEK DR
4159,14800,,ROCKBRIDGE RD @ 3656
4160,14800,,ROCKBRIDGE RD @ WILLOW RIDGE WAY
4161,14800,,NORTHERN AVE @ 280
4162,14800,,NORTHERN AVE @ 260 (BLDG 20)
4163,14800,,NORTHERN AVE @ 260 (BLDG 10))
